RecSN,dtf,Hex,GPS Names,rkm,Genrkm,Rel_group,FishID,Lat,Lon,Weight,Length,Surgeon,ID
Downstream_Release,3/12/2019 20:41,C48A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.99,78,,
Downstream_Release,3/12/2019 20:41,BD2D,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,7.39,90,,
Downstream_Release,3/12/2019 20:41,BAE2,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.3,76,,
Downstream_Release,3/12/2019 20:41,C75A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.17,80,,
Downstream_Release,3/12/2019 20:41,BAC6,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.43,76,,
Downstream_Release,3/12/2019 20:41,C82A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.11,80,,
Downstream_Release,3/12/2019 20:41,C59A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.52,76,,
Downstream_Release,3/12/2019 20:41,C68A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.85,77,,
Downstream_Release,3/12/2019 20:41,BA9D,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.13,78,,
Downstream_Release,3/12/2019 20:41,BAE5,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.71,78,,
Downstream_Release,3/12/2019 20:41,BD3A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.46,77,,
Downstream_Release,3/12/2019 20:41,BD75,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.51,77,,
Downstream_Release,3/12/2019 20:41,BF55,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.05,79,,
Downstream_Release,3/12/2019 20:41,C6A6,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.24,80,,
Downstream_Release,3/12/2019 20:41,BB2B,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.42,74,,
Downstream_Release,3/12/2019 20:41,BB36,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.86,79,,
Downstream_Release,3/12/2019 20:41,C5AD,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.4,75,,
Downstream_Release,3/12/2019 20:41,BA9B,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.23,80,,
Downstream_Release,3/12/2019 20:41,BDD4,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,7.56,91,,
Downstream_Release,3/12/2019 20:41,C2BA,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.65,77,,
Downstream_Release,3/12/2019 20:41,BB35,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.21,81,,
Downstream_Release,3/12/2019 20:41,BD48,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.68,79,,
Downstream_Release,3/12/2019 20:41,C6AA,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.78,79,,
Downstream_Release,3/12/2019 20:41,C515,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.47,76,,
Downstream_Release,3/12/2019 20:41,BABB,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.5,76,,
Downstream_Release,3/12/2019 20:41,BDCA,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.45,77,,
Downstream_Release,3/12/2019 20:41,C852,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.56,77,,
Downstream_Release,3/12/2019 20:41,BC2A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.34,80,,
Downstream_Release,3/12/2019 20:41,C6CA,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.75,83,,
Downstream_Release,3/12/2019 20:41,BD35,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.73,85,,
Downstream_Release,3/12/2019 20:41,C5B5,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.91,85,,
Downstream_Release,3/12/2019 20:41,BD1A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.35,75,,
Downstream_Release,3/12/2019 20:41,BCD4,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.48,82,,
Downstream_Release,3/12/2019 20:41,BB75,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.58,76,,
Downstream_Release,3/12/2019 20:41,C6B5,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.93,79,,
Downstream_Release,3/12/2019 20:41,C8A4,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.71,77,,
Downstream_Release,3/12/2019 20:41,C8D6,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.96,79,,
Downstream_Release,3/12/2019 20:41,BABE,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.84,78,,
Downstream_Release,3/12/2019 20:41,BAA0,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.55,81,,
Downstream_Release,3/12/2019 20:41,C542,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.71,79,,
Downstream_Release,3/12/2019 20:41,BBD5,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.79,79,,
Downstream_Release,3/12/2019 20:41,C532,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.95,79,,
Downstream_Release,3/12/2019 20:41,C549,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.34,75,,
Downstream_Release,3/12/2019 20:41,C46A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.37,78,,
Downstream_Release,3/12/2019 20:41,BBA9,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.42,80,,
Downstream_Release,3/12/2019 20:41,C854,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.41,82,,
Downstream_Release,3/12/2019 20:41,BCB4,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.04,80,,
Downstream_Release,3/12/2019 20:41,C562,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.82,79,,
Downstream_Release,3/12/2019 20:41,BB9A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.06,79,,
Downstream_Release,3/12/2019 20:41,C894,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.32,81,,
Downstream_Release,3/12/2019 20:41,C64A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.71,83,,
Downstream_Release,3/12/2019 20:41,BA91,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.97,79,,
Downstream_Release,3/12/2019 20:41,BCB5,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.85,83,,
Downstream_Release,3/12/2019 20:41,BB4E,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.6,79,,
Downstream_Release,3/12/2019 20:41,C5A2,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.62,83,,
Downstream_Release,3/12/2019 20:41,BCA5,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.22,79,,
Downstream_Release,3/12/2019 20:41,C56E,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.44,78,,
Downstream_Release,3/12/2019 20:41,BED4,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.54,77,,
Downstream_Release,3/12/2019 20:41,BAD7,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,7.1,91,,
Downstream_Release,3/12/2019 20:41,BDA4,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.15,79,,
Downstream_Release,3/12/2019 20:41,C695,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.64,84,,
Downstream_Release,3/12/2019 20:41,BB62,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.59,84,,
Downstream_Release,3/12/2019 20:41,C8A9,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.1,80,,
Downstream_Release,3/12/2019 20:41,BAA3,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.66,78,,
Downstream_Release,3/12/2019 20:41,BAC5,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.84,79,,
Downstream_Release,3/12/2019 20:41,BE96,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.88,79,,
Downstream_Release,3/12/2019 20:41,BBAE,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.74,80,,
Downstream_Release,3/12/2019 20:41,C6D4,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.99,80,,
Downstream_Release,3/12/2019 20:41,C5A8,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.64,84,,
Downstream_Release,3/12/2019 20:41,C55D,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.56,84,,
Downstream_Release,3/12/2019 20:41,BCA6,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.06,81,,
Downstream_Release,3/12/2019 20:41,C896,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.6,77,,
Downstream_Release,3/12/2019 20:41,C5D4,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.06,82,,
Downstream_Release,3/12/2019 20:41,C572,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.63,77,,
Downstream_Release,3/12/2019 20:41,C596,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.34,81,,
Downstream_Release,3/12/2019 20:41,BD64,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.9,80,,
Downstream_Release,3/12/2019 20:41,BD74,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.63,78,,
Downstream_Release,3/12/2019 20:41,C553,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.72,77,,
Downstream_Release,3/12/2019 20:41,CAB1,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.64,77,,
Downstream_Release,3/12/2019 20:41,C494,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.89,79,,
Downstream_Release,3/12/2019 20:41,CA56,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.36,81,,
Downstream_Release,3/12/2019 20:41,CABB,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.16,81,,
Downstream_Release,3/12/2019 20:41,C929,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.53,77,,
Downstream_Release,3/12/2019 20:41,C969,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.68,83,,
Downstream_Release,3/12/2019 20:41,CAC8,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.94,82,,
Downstream_Release,3/12/2019 20:41,CABE,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,6.5,82,,
Downstream_Release,3/12/2019 20:41,CA5C,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.4,82,,
Downstream_Release,3/12/2019 20:41,CB57,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.06,80,,
Downstream_Release,3/12/2019 20:41,C90A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.89,80,,
Downstream_Release,3/12/2019 20:41,CB32,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,6.7,88,,
Downstream_Release,3/12/2019 20:41,CA98,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.69,78,,
Downstream_Release,3/12/2019 20:41,CAFA,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.51,81,,
Downstream_Release,3/12/2019 20:41,C9D2,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.11,82,,
Downstream_Release,3/12/2019 20:41,CB59,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.64,77,,
Downstream_Release,3/12/2019 20:41,CA50,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.58,79,,
Downstream_Release,3/12/2019 20:41,CAA7,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.65,79,,
Downstream_Release,3/12/2019 20:41,CBAC,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,6.13,84,,
Downstream_Release,3/12/2019 20:41,C966,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.24,78,,
Downstream_Release,3/12/2019 20:41,CAB4,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.77,78,,
Downstream_Release,3/12/2019 20:41,CA7A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.9,80,,
Downstream_Release,3/12/2019 20:41,CBA6,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.26,82,,
Downstream_Release,3/12/2019 20:41,CB69,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.27,81,,
Downstream_Release,3/12/2019 20:41,CAD7,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.38,81,,
Downstream_Release,3/12/2019 20:41,C9A9,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.29,83,,
Downstream_Release,3/12/2019 20:41,CA14,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.76,77,,
Downstream_Release,3/12/2019 20:41,CAD3,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,6.01,85,,
Downstream_Release,3/12/2019 20:41,CAF6,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.68,76,,
Downstream_Release,3/12/2019 20:41,CA0A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.5,77,,
Downstream_Release,3/12/2019 20:41,CAB0,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.94,77,,
Downstream_Release,3/12/2019 20:41,CBA9,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.54,82,,
Downstream_Release,3/12/2019 20:41,CAB8,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.68,81,,
Downstream_Release,3/12/2019 20:41,CB68,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.87,79,,
Downstream_Release,3/12/2019 20:41,CB0A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.78,80,,
Downstream_Release,3/12/2019 20:41,CA2E,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.18,80,,
Downstream_Release,3/12/2019 20:41,C996,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.96,79,,
Downstream_Release,3/12/2019 20:41,CAB3,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.64,78,,
Downstream_Release,3/12/2019 20:41,CB96,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.53,77,,
Downstream_Release,3/12/2019 20:41,C96C,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,6.36,82,,
Downstream_Release,3/12/2019 20:41,CB5B,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.72,85,,
Downstream_Release,3/12/2019 20:41,C9D5,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.12,80,,
Downstream_Release,3/12/2019 20:41,CA26,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.02,81,,
Downstream_Release,3/12/2019 20:41,C959,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.6,78,,
Downstream_Release,3/12/2019 20:41,C972,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,6.7,89,,
Downstream_Release,3/12/2019 20:41,CAA1,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,6.62,88,,
Downstream_Release,3/12/2019 20:41,CBA8,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.92,82,,
Downstream_Release,3/12/2019 20:41,CA97,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.52,79,,
Downstream_Release,3/12/2019 20:41,CA22,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.77,83,,
Downstream_Release,3/12/2019 20:41,CA82,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.14,80,,
Downstream_Release,3/12/2019 20:41,CB44,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,6.05,86,,
Downstream_Release,3/12/2019 20:41,C953,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.95,81,,
Downstream_Release,3/12/2019 20:41,CA4E,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.61,77,,
Downstream_Release,3/12/2019 20:41,C965,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.74,79,,
Downstream_Release,3/12/2019 20:41,CB1A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.75,78,,
Downstream_Release,3/12/2019 20:41,CB7A,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.99,79,,
Downstream_Release,3/12/2019 20:41,C96D,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.15,80,,
Downstream_Release,3/12/2019 20:41,CA25,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.1,80,,
Downstream_Release,3/12/2019 20:41,CADB,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,6.15,85,,
Downstream_Release,3/12/2019 20:41,CA69,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.74,75,,
Downstream_Release,3/12/2019 20:41,C9BA,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.71,78,,
Downstream_Release,3/12/2019 20:41,C9A6,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,5.01,78,,
Downstream_Release,3/12/2019 20:41,BCB6,Downstream_Release,183.59,183.59,2019DS,,37.68777,-121.26221,4.92,80,,
